ID,SiteID,ObservationTimeUTC,Value
562795,36061NY08552,2024-06-03 00:00:00.000,17.75
562796,36005NY12387,2024-06-03 00:00:00.000,16.63
562797,36061NY08454,2024-06-03 00:00:00.000,19.23
562798,36081NY08198,2024-06-03 00:00:00.000,9.11
562799,36005NY11534,2024-06-03 00:00:00.000,16.08
562800,36061NY08653,2024-06-03 00:00:00.000,15.69
562801,36081NY07615,2024-06-03 00:00:00.000,12.15
562802,36061NY12380,2024-06-03 00:00:00.000,20.33
562813,36061NY09734,2024-06-03 00:00:00.000,20.1
562814,36085NY04805,2024-06-03 00:00:00.000,14.55
562815,36061NY08552,2024-06-03 01:00:00.000,17.73
562816,36005NY12387,2024-06-03 01:00:00.000,18.15
562817,36061NY08454,2024-06-03 01:00:00.000,20.85
562818,36081NY08198,2024-06-03 01:00:00.000,9.08
562819,36005NY11534,2024-06-03 01:00:00.000,17.88
562820,36061NY08653,2024-06-03 01:00:00.000,19.21
562821,36061NY12380,2024-06-03 01:00:00.000,20.64
562832,36061NY09734,2024-06-03 01:00:00.000,20.16
562833,36081NY07615,2024-06-03 01:00:00.000,13.2
562834,36085NY04805,2024-06-03 01:00:00.000,15.63
562835,36061NY08552,2024-06-03 02:00:00.000,17.59
562836,36005NY12387,2024-06-03 02:00:00.000,20.78
562837,36061NY08454,2024-06-03 02:00:00.000,21.97
562838,36081NY08198,2024-06-03 02:00:00.000,10.38
562839,36005NY11534,2024-06-03 02:00:00.000,22.69
562840,36061NY08653,2024-06-03 02:00:00.000,21.74
562841,36061NY12380,2024-06-03 02:00:00.000,22.59
562852,36061NY09734,2024-06-03 02:00:00.000,17.76
562853,36081NY07615,2024-06-03 02:00:00.000,13.93
562854,36085NY04805,2024-06-03 02:00:00.000,17.14
562855,36061NY08552,2024-06-03 03:00:00.000,15.75
562856,36005NY12387,2024-06-03 03:00:00.000,18.51
562857,36061NY08454,2024-06-03 03:00:00.000,18.8
562858,36061NY09734,2024-06-03 03:00:00.000,16.9
562859,36081NY08198,2024-06-03 03:00:00.000,11.07
562860,36005NY11534,2024-06-03 03:00:00.000,21.46
562861,36061NY08653,2024-06-03 03:00:00.000,17.26
562862,36081NY07615,2024-06-03 03:00:00.000,15.11
562863,36061NY12380,2024-06-03 03:00:00.000,20.64
562864,36085NY04805,2024-06-03 03:00:00.000,20.16
562875,36061NY08552,2024-06-03 04:00:00.000,19.46
562876,36005NY12387,2024-06-03 04:00:00.000,18.86
562877,36061NY08454,2024-06-03 04:00:00.000,19.87
562878,36061NY09734,2024-06-03 04:00:00.000,15.65
562879,36081NY08198,2024-06-03 04:00:00.000,12.41
562880,36005NY11534,2024-06-03 04:00:00.000,18.94
562881,36061NY08653,2024-06-03 04:00:00.000,17.94
562882,36081NY07615,2024-06-03 04:00:00.000,16.31
562883,36061NY12380,2024-06-03 04:00:00.000,22.25
562884,36085NY04805,2024-06-03 04:00:00.000,20.77
562895,36061NY08552,2024-06-03 05:00:00.000,18.82
562896,36005NY12387,2024-06-03 05:00:00.000,18.59
562897,36061NY08454,2024-06-03 05:00:00.000,20.34
562898,36081NY08198,2024-06-03 05:00:00.000,11.88
562899,36005NY11534,2024-06-03 05:00:00.000,17.64
562900,36061NY08653,2024-06-03 05:00:00.000,19.01
562901,36081NY07615,2024-06-03 05:00:00.000,15.98
562902,36061NY12380,2024-06-03 05:00:00.000,20.9
562903,36085NY04805,2024-06-03 05:00:00.000,21.13
562914,36061NY09734,2024-06-03 05:00:00.000,15.94
562915,36061NY08552,2024-06-03 06:00:00.000,19.53
562916,36005NY12387,2024-06-03 06:00:00.000,19.55
562917,36061NY08454,2024-06-03 06:00:00.000,19.83
562918,36061NY09734,2024-06-03 06:00:00.000,15.62
562919,36081NY08198,2024-06-03 06:00:00.000,12.56
562920,36005NY11534,2024-06-03 06:00:00.000,17.33
562921,36061NY08653,2024-06-03 06:00:00.000,20.14
562922,36081NY07615,2024-06-03 06:00:00.000,15.67
562923,36061NY12380,2024-06-03 06:00:00.000,21.08
562924,36085NY04805,2024-06-03 06:00:00.000,21.47
562935,36061NY08552,2024-06-03 07:00:00.000,20.54
562936,36005NY12387,2024-06-03 07:00:00.000,21.27
562937,36061NY08454,2024-06-03 07:00:00.000,21.46
562938,36081NY08198,2024-06-03 07:00:00.000,13.44
562939,36005NY11534,2024-06-03 07:00:00.000,22.34
562940,36061NY08653,2024-06-03 07:00:00.000,20.11
562941,36081NY07615,2024-06-03 07:00:00.000,17.38
562942,36061NY12380,2024-06-03 07:00:00.000,21.83
562943,36085NY04805,2024-06-03 07:00:00.000,20.62
562954,36061NY09734,2024-06-03 07:00:00.000,17.58
562955,36061NY08552,2024-06-03 08:00:00.000,18.96
562956,36005NY12387,2024-06-03 08:00:00.000,21.36
562957,36061NY08454,2024-06-03 08:00:00.000,21.07
562958,36081NY08198,2024-06-03 08:00:00.000,12.02
562959,36005NY11534,2024-06-03 08:00:00.000,22.06
562960,36061NY08653,2024-06-03 08:00:00.000,20.48
562961,36081NY07615,2024-06-03 08:00:00.000,16.18
562962,36061NY12380,2024-06-03 08:00:00.000,21.39
562973,36085NY04805,2024-06-03 08:00:00.000,21.44
562974,36061NY09734,2024-06-03 08:00:00.000,18.29
562975,36061NY08552,2024-06-03 09:00:00.000,20.18
562976,36005NY12387,2024-06-03 09:00:00.000,23.36
562977,36061NY08454,2024-06-03 09:00:00.000,24.21
562978,36081NY08198,2024-06-03 09:00:00.000,12.58
562979,36005NY11534,2024-06-03 09:00:00.000,26.9
562980,36061NY08653,2024-06-03 09:00:00.000,20.65
562981,36081NY07615,2024-06-03 09:00:00.000,16.21
562982,36061NY12380,2024-06-03 09:00:00.000,24.64
562983,36085NY04805,2024-06-03 09:00:00.000,23.01
562994,36061NY09734,2024-06-03 09:00:00.000,19.03
562995,36061NY08552,2024-06-03 10:00:00.000,22.12
562996,36005NY12387,2024-06-03 10:00:00.000,25.6
562997,36061NY08454,2024-06-03 10:00:00.000,30.74
562998,36081NY08198,2024-06-03 10:00:00.000,14.21
562999,36005NY11534,2024-06-03 10:00:00.000,24.86
563000,36061NY08653,2024-06-03 10:00:00.000,24.11
563001,36081NY07615,2024-06-03 10:00:00.000,19.02
563002,36061NY12380,2024-06-03 10:00:00.000,26.46
563003,36085NY04805,2024-06-03 10:00:00.000,24.81
563014,36061NY09734,2024-06-03 10:00:00.000,20.76
563015,36061NY08552,2024-06-03 11:00:00.000,26.07
563016,36005NY12387,2024-06-03 11:00:00.000,23.15
563017,36061NY08454,2024-06-03 11:00:00.000,30.16
563018,36081NY08198,2024-06-03 11:00:00.000,16.38
563019,36005NY11534,2024-06-03 11:00:00.000,23.08
563020,36061NY08653,2024-06-03 11:00:00.000,25.88
563021,36081NY07615,2024-06-03 11:00:00.000,19.58
563022,36061NY12380,2024-06-03 11:00:00.000,24.33
563023,36085NY04805,2024-06-03 11:00:00.000,22.16
563034,36061NY09734,2024-06-03 11:00:00.000,21.86
563035,36061NY08552,2024-06-03 12:00:00.000,25.82
563036,36005NY12387,2024-06-03 12:00:00.000,19.69
563037,36061NY08454,2024-06-03 12:00:00.000,28.26
563038,36081NY08198,2024-06-03 12:00:00.000,16.38
563039,36005NY11534,2024-06-03 12:00:00.000,20.27
563040,36081NY07615,2024-06-03 12:00:00.000,24.63
563041,36061NY12380,2024-06-03 12:00:00.000,21.91
563042,36085NY04805,2024-06-03 12:00:00.000,18.9
563053,36061NY09734,2024-06-03 12:00:00.000,22.43
563054,36061NY08653,2024-06-03 12:00:00.000,25.15
563055,36061NY08552,2024-06-03 13:00:00.000,21.01
563056,36005NY12387,2024-06-03 13:00:00.000,16.91
563057,36061NY08454,2024-06-03 13:00:00.000,21.24
563058,36081NY08198,2024-06-03 13:00:00.000,14.75
563059,36005NY11534,2024-06-03 13:00:00.000,16.43
563060,36081NY07615,2024-06-03 13:00:00.000,21.77
563061,36061NY12380,2024-06-03 13:00:00.000,16.67
563062,36085NY04805,2024-06-03 13:00:00.000,18.6
563073,36061NY09734,2024-06-03 13:00:00.000,19.03
563074,36061NY08653,2024-06-03 13:00:00.000,26.9
563075,36061NY08552,2024-06-03 14:00:00.000,19.46
563076,36005NY12387,2024-06-03 14:00:00.000,13.24
563077,36061NY08454,2024-06-03 14:00:00.000,19.94
563078,36081NY08198,2024-06-03 14:00:00.000,15.71
563079,36005NY11534,2024-06-03 14:00:00.000,13.86
563080,36061NY08653,2024-06-03 14:00:00.000,23.31
563081,36081NY07615,2024-06-03 14:00:00.000,19.95
563082,36061NY12380,2024-06-03 14:00:00.000,15.52
563083,36085NY04805,2024-06-03 14:00:00.000,19.25
563094,36061NY09734,2024-06-03 14:00:00.000,15.86
563095,36061NY08552,2024-06-03 15:00:00.000,19.68
563096,36005NY12387,2024-06-03 15:00:00.000,14.9
563097,36061NY08454,2024-06-03 15:00:00.000,18.63
563098,36061NY09734,2024-06-03 15:00:00.000,16.42
563099,36081NY08198,2024-06-03 15:00:00.000,15.95
563100,36005NY11534,2024-06-03 15:00:00.000,15.21
563101,36081NY07615,2024-06-03 15:00:00.000,21.45
563102,36061NY12380,2024-06-03 15:00:00.000,15.48
563103,36085NY04805,2024-06-03 15:00:00.000,17.09
563114,36061NY08653,2024-06-03 15:00:00.000,30.4
563115,36061NY08552,2024-06-03 16:00:00.000,15.18
563116,36005NY12387,2024-06-03 16:00:00.000,13.89
563117,36061NY08454,2024-06-03 16:00:00.000,14.76
563118,36061NY09734,2024-06-03 16:00:00.000,15.44
563119,36081NY08198,2024-06-03 16:00:00.000,10.6
563120,36005NY11534,2024-06-03 16:00:00.000,14.18
563121,36081NY07615,2024-06-03 16:00:00.000,14.0
563122,36047NY07974,2024-06-03 16:00:00.000,44.39
563123,36061NY12380,2024-06-03 16:00:00.000,15.97
563124,36085NY04805,2024-06-03 16:00:00.000,18.53
563135,36061NY08653,2024-06-03 16:00:00.000,17.58
563136,36061NY08552,2024-06-03 17:00:00.000,14.44
563137,36005NY12387,2024-06-03 17:00:00.000,12.71
563138,36061NY09734,2024-06-03 17:00:00.000,13.97
563139,36081NY08198,2024-06-03 17:00:00.000,9.14
563140,36005NY11534,2024-06-03 17:00:00.000,12.22
563141,36061NY08653,2024-06-03 17:00:00.000,17.81
563142,36081NY07615,2024-06-03 17:00:00.000,13.89
563143,36047NY07974,2024-06-03 17:00:00.000,40.11
563144,36061NY12380,2024-06-03 17:00:00.000,14.62
563154,36061NY08454,2024-06-03 17:00:00.000,13.49
563155,36085NY04805,2024-06-03 17:00:00.000,16.72
563156,36061NY08552,2024-06-03 18:00:00.000,14.92
563157,36005NY12387,2024-06-03 18:00:00.000,16.12
563158,36061NY09734,2024-06-03 18:00:00.000,13.22
563159,36081NY08198,2024-06-03 18:00:00.000,8.86
563160,36005NY11534,2024-06-03 18:00:00.000,16.01
563161,36061NY08653,2024-06-03 18:00:00.000,15.7
563162,36081NY07615,2024-06-03 18:00:00.000,13.72
563163,36047NY07974,2024-06-03 18:00:00.000,43.22
563164,36061NY12380,2024-06-03 18:00:00.000,16.13
563175,36061NY08454,2024-06-03 18:00:00.000,13.7
563176,36085NY04805,2024-06-03 18:00:00.000,14.97
563177,36061NY08552,2024-06-03 19:00:00.000,15.57
563178,36005NY12387,2024-06-03 19:00:00.000,16.81
563179,36061NY09734,2024-06-03 19:00:00.000,13.73
563180,36081NY08198,2024-06-03 19:00:00.000,8.61
563181,36005NY11534,2024-06-03 19:00:00.000,14.56
563182,36061NY08653,2024-06-03 19:00:00.000,21.97
563183,36081NY07615,2024-06-03 19:00:00.000,13.85
563184,36047NY07974,2024-06-03 19:00:00.000,44.17
563185,36061NY12380,2024-06-03 19:00:00.000,15.05
563186,36085NY04805,2024-06-03 19:00:00.000,14.26
563197,36061NY08454,2024-06-03 19:00:00.000,13.4
563198,36061NY08552,2024-06-03 20:00:00.000,14.88
563199,36005NY12387,2024-06-03 20:00:00.000,16.61
563200,36081NY08198,2024-06-03 20:00:00.000,11.71
563201,36005NY11534,2024-06-03 20:00:00.000,20.72
563202,36061NY08653,2024-06-03 20:00:00.000,13.87
563203,36081NY07615,2024-06-03 20:00:00.000,18.46
563204,36047NY07974,2024-06-03 20:00:00.000,49.56
563205,36061NY12380,2024-06-03 20:00:00.000,17.26
563206,36085NY04805,2024-06-03 20:00:00.000,16.27
563217,36061NY08454,2024-06-03 20:00:00.000,15.95
563218,36061NY09734,2024-06-03 20:00:00.000,16.5
563219,36061NY08552,2024-06-03 21:00:00.000,18.24
563220,36005NY12387,2024-06-03 21:00:00.000,17.12
563221,36081NY08198,2024-06-03 21:00:00.000,12.05
563222,36005NY11534,2024-06-03 21:00:00.000,17.6
563223,36061NY08653,2024-06-03 21:00:00.000,15.98
563224,36081NY07615,2024-06-03 21:00:00.000,17.55
563225,36047NY07974,2024-06-03 21:00:00.000,56.96
563226,36061NY12380,2024-06-03 21:00:00.000,18.48
563227,36085NY04805,2024-06-03 21:00:00.000,19.1
563238,36061NY08454,2024-06-03 21:00:00.000,21.04
563239,36061NY09734,2024-06-03 21:00:00.000,17.44
563240,36061NY08552,2024-06-03 22:00:00.000,18.52
563241,36005NY12387,2024-06-03 22:00:00.000,17.17
563242,36061NY08454,2024-06-03 22:00:00.000,19.2
563243,36081NY08198,2024-06-03 22:00:00.000,10.98
563244,36005NY11534,2024-06-03 22:00:00.000,17.9
563245,36061NY08653,2024-06-03 22:00:00.000,18.17
563246,36081NY07615,2024-06-03 22:00:00.000,17.14
563247,36047NY07974,2024-06-03 22:00:00.000,60.03
563248,36061NY12380,2024-06-03 22:00:00.000,18.72
563249,36085NY04805,2024-06-03 22:00:00.000,17.51
563260,36061NY09734,2024-06-03 22:00:00.000,20.34
563261,36061NY08552,2024-06-03 23:00:00.000,19.29
563262,36005NY12387,2024-06-03 23:00:00.000,18.13
563263,36081NY08198,2024-06-03 23:00:00.000,11.07
563264,36005NY11534,2024-06-03 23:00:00.000,18.78
563265,36061NY08653,2024-06-03 23:00:00.000,19.05
563266,36081NY07615,2024-06-03 23:00:00.000,16.08
563267,36047NY07974,2024-06-03 23:00:00.000,58.4
563268,36061NY12380,2024-06-03 23:00:00.000,18.62
563269,36085NY04805,2024-06-03 23:00:00.000,18.46
563280,36061NY08454,2024-06-03 23:00:00.000,18.78
563281,36061NY09734,2024-06-03 23:00:00.000,23.02
563282,36061NY08552,2024-06-04 00:00:00.000,20.2
563283,36005NY12387,2024-06-04 00:00:00.000,22.08
563284,36061NY08454,2024-06-04 00:00:00.000,20.73
563285,36061NY09734,2024-06-04 00:00:00.000,24.07
563286,36081NY08198,2024-06-04 00:00:00.000,12.77
563287,36005NY11534,2024-06-04 00:00:00.000,22.73
563288,36061NY08653,2024-06-04 00:00:00.000,22.59
563289,36081NY07615,2024-06-04 00:00:00.000,16.77
563290,36047NY07974,2024-06-04 00:00:00.000,68.51
563291,36061NY12380,2024-06-04 00:00:00.000,21.7
563292,36085NY04805,2024-06-04 00:00:00.000,19.89
563303,36061NY08552,2024-06-04 01:00:00.000,22.58
563304,36005NY12387,2024-06-04 01:00:00.000,25.52
563305,36061NY08454,2024-06-04 01:00:00.000,25.9
563306,36061NY09734,2024-06-04 01:00:00.000,23.96
563307,36081NY08198,2024-06-04 01:00:00.000,12.65
563308,36005NY11534,2024-06-04 01:00:00.000,23.12
563309,36061NY08653,2024-06-04 01:00:00.000,23.65
563310,36081NY07615,2024-06-04 01:00:00.000,17.5
563311,36047NY07974,2024-06-04 01:00:00.000,70.3
563312,36061NY12380,2024-06-04 01:00:00.000,26.79
563323,36085NY04805,2024-06-04 01:00:00.000,19.34
563324,36061NY08552,2024-06-04 02:00:00.000,23.0
563325,36005NY12387,2024-06-04 02:00:00.000,26.67
563326,36081NY08198,2024-06-04 02:00:00.000,12.7
563327,36005NY11534,2024-06-04 02:00:00.000,24.64
563328,36061NY08653,2024-06-04 02:00:00.000,23.97
563329,36081NY07615,2024-06-04 02:00:00.000,18.57
563330,36047NY07974,2024-06-04 02:00:00.000,78.99
563331,36061NY12380,2024-06-04 02:00:00.000,27.56
563332,36085NY04805,2024-06-04 02:00:00.000,20.97
563343,36061NY08454,2024-06-04 02:00:00.000,24.67
563344,36061NY09734,2024-06-04 02:00:00.000,24.13
563345,36061NY08552,2024-06-04 03:00:00.000,23.19
563346,36005NY12387,2024-06-04 03:00:00.000,26.93
563347,36081NY08198,2024-06-04 03:00:00.000,12.96
563348,36005NY11534,2024-06-04 03:00:00.000,25.04
563349,36061NY08653,2024-06-04 03:00:00.000,24.92
563350,36047NY07974,2024-06-04 03:00:00.000,75.74
563351,36061NY12380,2024-06-04 03:00:00.000,26.6
563352,36085NY04805,2024-06-04 03:00:00.000,22.58
563363,36061NY08454,2024-06-04 03:00:00.000,23.3
563364,36061NY09734,2024-06-04 03:00:00.000,24.8
563365,36081NY07615,2024-06-04 03:00:00.000,18.83
563366,36061NY08552,2024-06-04 04:00:00.000,24.04
563367,36005NY12387,2024-06-04 04:00:00.000,30.27
563368,36061NY08454,2024-06-04 04:00:00.000,25.7
563369,36081NY08198,2024-06-04 04:00:00.000,13.57
563370,36005NY11534,2024-06-04 04:00:00.000,29.28
563371,36061NY08653,2024-06-04 04:00:00.000,26.0
563372,36047NY07974,2024-06-04 04:00:00.000,77.65
563373,36061NY12380,2024-06-04 04:00:00.000,31.28
563384,36061NY09734,2024-06-04 04:00:00.000,26.44
563385,36081NY07615,2024-06-04 04:00:00.000,19.76
563386,36085NY04805,2024-06-04 04:00:00.000,23.69
563387,36061NY08552,2024-06-04 05:00:00.000,24.1
563388,36005NY12387,2024-06-04 05:00:00.000,32.04
563389,36061NY08454,2024-06-04 05:00:00.000,25.73
563390,36081NY08198,2024-06-04 05:00:00.000,13.97
563391,36005NY11534,2024-06-04 05:00:00.000,32.63
563392,36061NY08653,2024-06-04 05:00:00.000,25.09
563393,36081NY07615,2024-06-04 05:00:00.000,31.38
563394,36047NY07974,2024-06-04 05:00:00.000,80.99
563395,36061NY12380,2024-06-04 05:00:00.000,35.91
563396,36085NY04805,2024-06-04 05:00:00.000,25.5
563407,36061NY09734,2024-06-04 05:00:00.000,25.59
563408,36061NY08552,2024-06-04 06:00:00.000,23.56
563409,36005NY12387,2024-06-04 06:00:00.000,33.96
563410,36061NY08454,2024-06-04 06:00:00.000,25.31
563411,36061NY09734,2024-06-04 06:00:00.000,23.41
563412,36081NY08198,2024-06-04 06:00:00.000,14.8
563413,36005NY11534,2024-06-04 06:00:00.000,32.11
563414,36061NY08653,2024-06-04 06:00:00.000,26.11
563415,36081NY07615,2024-06-04 06:00:00.000,28.83
563416,36047NY07974,2024-06-04 06:00:00.000,81.91
563417,36061NY12380,2024-06-04 06:00:00.000,35.36
563418,36085NY04805,2024-06-04 06:00:00.000,26.49
563429,36061NY08552,2024-06-04 07:00:00.000,24.68
563430,36005NY12387,2024-06-04 07:00:00.000,32.61
563431,36061NY08454,2024-06-04 07:00:00.000,26.49
563432,36081NY08198,2024-06-04 07:00:00.000,14.39
563433,36005NY11534,2024-06-04 07:00:00.000,32.78
563434,36061NY08653,2024-06-04 07:00:00.000,27.35
563435,36081NY07615,2024-06-04 07:00:00.000,23.12
563436,36047NY07974,2024-06-04 07:00:00.000,82.32
563437,36061NY12380,2024-06-04 07:00:00.000,38.95
563438,36085NY04805,2024-06-04 07:00:00.000,27.43
563449,36061NY09734,2024-06-04 07:00:00.000,23.47
563450,36061NY08552,2024-06-04 08:00:00.000,29.47
563451,36005NY12387,2024-06-04 08:00:00.000,31.02
563452,36061NY08454,2024-06-04 08:00:00.000,28.21
563453,36081NY08198,2024-06-04 08:00:00.000,15.08
563454,36005NY11534,2024-06-04 08:00:00.000,31.8
563455,36061NY08653,2024-06-04 08:00:00.000,34.77
563456,36081NY07615,2024-06-04 08:00:00.000,24.73
563457,36047NY07974,2024-06-04 08:00:00.000,104.12
563458,36061NY12380,2024-06-04 08:00:00.000,41.0
563459,36085NY04805,2024-06-04 08:00:00.000,30.35
563470,36061NY09734,2024-06-04 08:00:00.000,26.29
563471,36061NY08552,2024-06-04 09:00:00.000,32.16
563472,36005NY12387,2024-06-04 09:00:00.000,31.69
563473,36061NY08454,2024-06-04 09:00:00.000,35.21
563474,36081NY08198,2024-06-04 09:00:00.000,15.83
563475,36005NY11534,2024-06-04 09:00:00.000,32.19
563476,36061NY08653,2024-06-04 09:00:00.000,35.89
563477,36081NY07615,2024-06-04 09:00:00.000,26.0
563478,36047NY07974,2024-06-04 09:00:00.000,116.09
563479,36061NY12380,2024-06-04 09:00:00.000,36.8
563480,36085NY04805,2024-06-04 09:00:00.000,32.31
563491,36061NY09734,2024-06-04 09:00:00.000,30.1
563492,36061NY08552,2024-06-04 10:00:00.000,32.36
563493,36005NY12387,2024-06-04 10:00:00.000,36.88
563494,36061NY08454,2024-06-04 10:00:00.000,37.62
563495,36061NY09734,2024-06-04 10:00:00.000,30.95
563496,36081NY08198,2024-06-04 10:00:00.000,16.51
563497,36005NY11534,2024-06-04 10:00:00.000,34.94
563498,36061NY08653,2024-06-04 10:00:00.000,41.29
563499,36081NY07615,2024-06-04 10:00:00.000,27.2
563500,36047NY07974,2024-06-04 10:00:00.000,120.39
563501,36061NY12380,2024-06-04 10:00:00.000,37.58
563502,36085NY04805,2024-06-04 10:00:00.000,38.01
563513,36061NY08552,2024-06-04 11:00:00.000,34.8
563514,36005NY12387,2024-06-04 11:00:00.000,31.2
563515,36061NY08454,2024-06-04 11:00:00.000,41.33
563516,36081NY08198,2024-06-04 11:00:00.000,18.16
563517,36005NY11534,2024-06-04 11:00:00.000,33.16
563518,36061NY08653,2024-06-04 11:00:00.000,41.06
563519,36081NY07615,2024-06-04 11:00:00.000,28.52
563520,36047NY07974,2024-06-04 11:00:00.000,142.97
563521,36061NY12380,2024-06-04 11:00:00.000,38.39
563522,36085NY04805,2024-06-04 11:00:00.000,43.13
563533,36061NY09734,2024-06-04 11:00:00.000,33.33
563534,36061NY08552,2024-06-04 12:00:00.000,39.03
563535,36005NY12387,2024-06-04 12:00:00.000,31.66
563536,36061NY08454,2024-06-04 12:00:00.000,41.5
563537,36081NY08198,2024-06-04 12:00:00.000,21.37
563538,36005NY11534,2024-06-04 12:00:00.000,31.97
563539,36061NY08653,2024-06-04 12:00:00.000,39.51
563540,36081NY07615,2024-06-04 12:00:00.000,27.56
563541,36061NY12380,2024-06-04 12:00:00.000,36.86
563542,36085NY04805,2024-06-04 12:00:00.000,31.48
563551,36061NY09734,2024-06-04 12:00:00.000,33.37
563552,36061NY08552,2024-06-04 13:00:00.000,40.2
563553,36005NY12387,2024-06-04 13:00:00.000,32.48
563554,36061NY08454,2024-06-04 13:00:00.000,41.79
563555,36081NY08198,2024-06-04 13:00:00.000,20.42
563556,36005NY11534,2024-06-04 13:00:00.000,36.01
563557,36061NY08653,2024-06-04 13:00:00.000,37.67
563558,36081NY07615,2024-06-04 13:00:00.000,28.63
563559,36061NY12380,2024-06-04 13:00:00.000,37.65
563560,36085NY04805,2024-06-04 13:00:00.000,27.51
563571,36061NY09734,2024-06-04 13:00:00.000,36.9
563572,36061NY08552,2024-06-04 14:00:00.000,35.38
563573,36005NY12387,2024-06-04 14:00:00.000,35.28
563574,36061NY08454,2024-06-04 14:00:00.000,37.47
563575,36081NY08198,2024-06-04 14:00:00.000,20.18
563576,36005NY11534,2024-06-04 14:00:00.000,39.85
563577,36061NY08653,2024-06-04 14:00:00.000,42.01
563578,36081NY07615,2024-06-04 14:00:00.000,28.18
563579,36061NY12380,2024-06-04 14:00:00.000,41.92
563580,36085NY04805,2024-06-04 14:00:00.000,24.37
563591,36061NY09734,2024-06-04 14:00:00.000,37.93
563592,36061NY08552,2024-06-04 15:00:00.000,27.24
563593,36005NY12387,2024-06-04 15:00:00.000,35.94
563594,36061NY08454,2024-06-04 15:00:00.000,27.82
563595,36081NY08198,2024-06-04 15:00:00.000,19.99
563596,36005NY11534,2024-06-04 15:00:00.000,42.59
563597,36061NY08653,2024-06-04 15:00:00.000,36.46
563598,36081NY07615,2024-06-04 15:00:00.000,26.42
563599,36061NY12380,2024-06-04 15:00:00.000,41.76
563600,36085NY04805,2024-06-04 15:00:00.000,26.56
563611,36061NY09734,2024-06-04 15:00:00.000,33.51
563612,36061NY08552,2024-06-04 16:00:00.000,23.91
563613,36005NY12387,2024-06-04 16:00:00.000,33.51
563614,36061NY08454,2024-06-04 16:00:00.000,24.01
563615,36081NY08198,2024-06-04 16:00:00.000,15.02
563616,36005NY11534,2024-06-04 16:00:00.000,33.13
563617,36061NY08653,2024-06-04 16:00:00.000,38.12
